,edo,muni,loca,dia1,mes1,hr_ini1,min_ini1,hr_ter1,min_ter1,dura1,res1,p1,p2,p3,p4a,p5_1,p5_2,p5_3,p5_4,p5_5,p5_6,p5_7,p5_8,p5_9,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_7,p7,p8,p9_1,p10,p11,p12,p13,p14_1,p14_2,p14_3,p14_4,p14_5,p14_6,p14_7,p14_8,p14_9,p14_10,p15,p16,p17,p18,p19_1,p20,p21,p22_1,p22_2,p22_3,p22_4,p23,p25,p26,p27,p28_1,p28_2,p29,p30_1,p31,p32,p33,p34,p35_1,p35_2,p35_3,p35_4,p35_5,p35_6,p35_7,p35_8,p35_9,p35_10,p35_11,p35_12,p35_13,p35_14,p36_1,p36_2,p36_3,p36_4,p36_5,p36_6,p36_7,p37_1,p37_2,p37_3,p37_4,p37_5,p37_6,p37_7,p37_8,p37_9,p37_10,p37_11,p37_12,p38,p39,p40,p41_1,p41_2,p41_3,p41_4,p41_5,p41_6,p41_7,p41_8,p41_9,p41_10,p41_11,p42,p43,p44,p45_1,p45_2,p45_3,p45_4,p45_5,p45_6,p45_7,p45_8,p45_9,p45_10,p46_1,p46_2,p46_3,p46_4,p46_5,p46_6,p46_7,p46_8,p46_9,p46_10,p46_11,p46_12,p46_13,p46_14,p47,p48_1,p48_2,p48_3,p48_4,p48_5,p48_6,p48_7,p48_8,p48_9,p48_10,p48_11,p48_12,p48_13,p134,p135,p136_1,p136_2,p137,p138,p139,p140_1,p141_1,p141_2,p141_3,p141_4,p141_5,p141_6,p141_7,p141_8,p141_9,p141_10,p142,p143,p144,p145_1,p145_2,p145_3,p145_4,p145_5,p145_6,p145_7,p145_8,p145_9,p145_10,p145_11,p145_12,p145_13,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,sexo,edad1,escol,est,reg,pondeviv1,pondeviv2
2817,17,18,31,26,8,8,11,9,27,76,1,2,1,1,3,10,0,8,8,7,10,10,10,10,4,4,4,4,4,4,4,1,2,4,1,5,2,3,4,4,3,3,4,2,4,4,4,2,1,2,1,1,1,5,2,2,2,2,2,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,6,2,3,3,9,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,4,1,4,4,4,4,4,9,9,9,9,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,1,1,4,4,2,4,1,4,4,2,1,4,4,4,4,4,4,1,2,1,2,2,1,2,7,7,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,5,3,3,1,1,2,12,2,1,1,8883,7447
2818,17,18,31,26,8,9,33,10,41,68,1,2,1,1,3,5,0,10,8,7,10,5,4,4,1,4,4,4,4,4,4,1,2,1,1,1,2,3,2,2,3,1,3,1,3,2,3,2,1,2,1,1,6,4,1,1,1,1,4,1,1,17.0,1,2,3,2,1,2,2.0617577197149646,20.24228028503563,7,2,6,2,3,3,6,2,2,2,2,6,6,6,6,2,2,1,1,2,1,2,4,2,4,4,1,1,1,1,4,4,4,9,4,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,1,1,1,1,2,1,1,4,4,1,1,1,1,2,2,1,2,14,7,8,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,1,18,3,1,1,8883,7447
2819,17,18,31,26,8,10,24,11,39,75,1,2,1,1,4,8,8,7,8,8,7,9,8,5,2,4,4,2,4,4,4,1,2,5,2,1,6,2,3,3,3,3,3,3,3,4,2,3,1,1,1,4,1,5,2,2,2,2,2,1,1,16.0,1,2,3,2,5,1,1.0,17.0,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,3,1,3,3,3,2,3,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,3,2,1,1,1,1,1,2,4,4,4,1,4,2,2,2,1,3,4,7,10,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,20,5,1,1,8883,7447
2820,18,1,89,28,8,14,38,15,39,61,1,1,1,1,4,7,8,9,9,10,9,8,9,10,4,4,4,4,4,4,4,3,2,1,1,4,2,2,2,2,2,1,2,3,2,1,2,3,1,2,2,4,6,3,1,2,1,2,2,2,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,2,3,3,2,3,3,2,3,3,2,3,3,3,2,1,1,1,2,1,3,4,3,4,2,3,3,2,3,4,2,4,9,3,1,1,2,2,1,2,2,3,1,2,3,1,2,2,2,1,2,3,3,2,3,2,2,2,3,2,2,1,2,3,3,2,2,3,1,2,1,2,3,3,4,2,3,1,2,1,3,3,1,2,2,2,3,1,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,3,3,1,1,2,15,5,1,4,14285,12257
2821,18,1,89,28,8,15,48,16,53,65,1,2,1,1,3,7,7,7,6,6,7,6,7,6,4,4,4,4,4,4,4,1,2,3,3,5,2,4,2,2,2,1,2,3,3,2,1,2,1,1,1,1,1,5,2,1,2,1,4,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,3,2,1,1,2,1,2,3,2,1,2,9,9,4,5,5,3,2,2,3,2,3,1,1,2,3,3,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,1,2,2,1,2,2,1,4,2,2,3,2,2,2,2,3,2,1,2,3,2,2,2,2,1,2,4,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,1,24,3,1,4,14285,12257
2822,18,1,89,28,8,17,1,18,3,62,1,1,1,1,9,10,10,10,10,10,10,10,10,10,3,3,4,3,4,4,1,4,2,1,2,1,2,1,2,1,2,3,2,1,2,3,2,2,1,2,1,1,1,3,1,1,2,2,1,2,1,20.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,1,4,4,4,4,4,9,9,9,9,5,3,3,3,3,1,2,3,3,2,1,2,3,3,2,1,2,1,2,1,2,2,3,1,2,3,2,1,2,3,3,2,1,2,3,4,3,2,1,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,1,2,21,9,1,4,14285,12257
2823,18,1,89,28,8,18,11,19,15,64,1,1,1,1,6,7,6,6,7,6,5,7,6,6,4,4,4,4,4,4,4,6,3,1,1,1,2,2,2,2,3,2,3,2,1,2,2,1,2,2,2,3,3,2,1,2,2,2,2,2,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,2,1,2,3,3,2,3,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,3,2,2,9,4,5,4,2,3,2,3,2,3,3,2,1,3,3,2,2,1,3,2,3,1,3,2,1,3,3,2,1,2,2,3,3,2,1,2,1,2,3,3,2,1,4,4,3,3,2,2,1,2,4,4,3,2,3,3,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,5,3,3,1,1,1,17,6,1,4,14285,12257
2824,18,1,89,28,8,14,17,15,21,64,1,1,1,1,4,9,9,8,7,8,9,9,7,8,4,4,4,4,4,4,4,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,2,2,1,2,1,2,3,3,1,3,3,3,3,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,3,3,6,3,3,3,1,3,1,3,2,1,3,4,1,4,4,4,4,4,9,9,9,9,5,1,2,2,1,1,1,1,2,3,1,1,1,1,1,2,2,1,2,3,2,3,2,2,2,2,2,2,1,1,3,3,1,1,1,1,1,1,1,4,4,2,4,4,1,2,3,2,3,3,3,2,3,2,1,3,2,2,1,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,2,14,4,1,4,14285,12257
2825,18,1,89,28,8,15,32,16,39,67,1,1,1,1,4,10,10,9,9,9,9,10,9,8,4,4,4,4,4,4,4,2,3,1,1,3,2,1,1,1,3,1,3,2,4,3,2,2,2,1,2,1,1,3,1,2,2,2,3,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,3,3,3,2,3,3,3,3,2,6,3,3,3,1,3,1,3,2,1,3,4,1,4,4,1,4,4,4,1,4,9,8,1,1,3,3,2,2,2,1,3,1,1,1,1,2,1,1,4,2,2,1,2,2,2,3,2,2,2,1,1,1,2,2,3,1,4,2,2,3,3,4,3,4,1,1,1,3,2,4,4,4,4,4,4,4,4,2,2,1,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,5,3,3,1,1,2,13,4,1,4,14285,12257
2826,18,1,89,28,8,16,50,17,56,66,1,2,1,1,3,10,10,10,9,9,9,9,9,9,4,4,4,4,4,4,4,1,2,2,1,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,1,1,1,1,1,1,1,18.0,1,2,3,2,5,2,2.0617577197149646,20.24228028503563,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,4,1,4,4,4,4,4,9,9,9,9,5,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,3,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,3,3,3,1,1,1,28,2,1,4,14285,12257
2827,18,1,89,28,8,18,9,19,13,64,1,1,1,1,4,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,1,2,1,1,1,2,2,2,2,2,3,3,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,1,1,4,1,4,4,4,4,4,9,9,9,9,5,2,3,2,2,2,3,3,3,3,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,3,2,2,2,4,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,1,1,12,4,1,4,14285,12257
2828,18,1,89,28,8,19,24,20,31,67,1,1,1,1,7,9,9,9,9,9,9,9,9,9,3,4,3,4,4,3,4,7,1,1,1,5,2,1,1,2,1,2,3,2,1,2,3,2,3,2,2,2,1,2,1,2,1,2,2,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,1,2,3,2,1,2,2,1,3,3,2,1,3,2,2,2,2,3,2,3,4,3,4,2,3,4,3,2,3,1,3,9,3,3,4,1,1,1,2,2,1,2,2,3,1,3,1,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,2,1,3,2,2,1,2,3,4,1,2,1,3,3,1,2,1,3,2,1,2,3,2,2,1,1,2,4,4,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,5,3,3,1,1,1,16,8,1,4,14285,12257
2829,18,1,89,28,8,14,18,15,23,65,1,2,1,1,6,0,0,5,7,3,9,10,9,5,2,4,4,3,4,4,4,1,2,1,3,2,2,2,2,1,1,3,3,1,3,4,3,3,2,2,1,2,3,3,1,2,2,1,2,1,1,16.0,1,2,3,1,5,1,1.0,18.0,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,4,1,4,4,4,4,4,9,9,9,9,5,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,4,3,4,2,2,1,2,2,2,3,2,5,4,1,4,4,4,4,4,4,4,4,4,1,4,1,2,2,1,2,6,7,8,2,2,2,2,2,2,1,2,2,2,3,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,3,3,1,1,2,20,7,1,4,14285,12257
2830,18,1,89,28,8,15,32,16,35,63,1,1,1,1,4,7,7,8,8,8,9,9,9,9,4,4,4,4,4,4,4,4,2,1,1,3,2,3,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,1,4,4,4,4,4,9,9,9,9,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,3,2,2,2,3,2,2,2,3,3,3,2,2,1,1,2,2,2,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,2,13,4,1,4,14285,12257
2831,18,1,89,28,8,16,48,17,54,66,1,2,1,1,4,9,8,8,9,7,6,8,9,8,4,4,4,4,3,4,3,1,2,12,3,1,2,3,3,3,3,3,3,3,4,3,4,4,1,1,1,1,1,3,1,1,1,1,1,2,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,6,3,3,2,1,2,1,1,2,3,1,1,1,1,1,1,1,2,1,2,4,1,4,4,4,4,4,9,9,9,9,5,3,3,3,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,4,3,2,2,3,3,3,2,3,2,3,3,3,3,1,2,2,1,2,10,7,8,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,17,5,1,4,14285,12257
2832,18,1,89,28,8,18,4,19,7,63,1,2,1,1,3,9,8,7,8,7,8,9,6,6,4,4,4,4,4,4,4,1,2,8,4,1,2,2,3,3,3,3,3,4,4,4,3,4,1,2,1,1,3,3,1,2,2,2,2,1,1,14.0,1,2,3,1,5,1,3.0,15.0,3,1,1,1,1,3,3,3,3,3,3,2,2,1,1,2,3,3,3,1,1,3,4,1,4,4,4,4,4,9,9,9,9,5,3,3,5,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,1,3,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,27,3,1,4,14285,12257
2833,18,1,89,28,8,19,19,20,27,68,1,1,1,1,6,8,9,6,8,7,7,8,7,9,4,4,4,4,4,4,4,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,13.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,6,3,2,2,2,3,1,1,2,3,6,1,1,2,3,2,3,2,1,3,4,1,4,4,4,4,4,9,9,9,9,5,3,5,5,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,3,1,3,1,1,1,2,3,3,5,3,2,2,1,1,1,2,3,3,2,2,1,1,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,16,6,1,4,14285,12257
2834,18,1,89,28,8,14,32,15,40,68,1,1,1,1,5,8,8,9,8,9,9,7,8,8,4,4,4,4,4,4,4,1,2,1,3,8,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,2,2,2,2,1,1,2,1,1,1,1,2,3,3,2,2,1,3,4,1,4,4,4,4,4,9,9,9,9,5,3,3,5,1,1,1,3,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,2,2,2,1,2,3,3,3,2,1,1,2,2,1,2,12,7,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,19,8,1,4,14285,12257
2835,18,1,89,28,8,15,51,16,57,66,1,2,1,1,4,6,7,6,7,6,5,6,5,5,4,4,4,4,4,4,4,1,2,3,1,1,2,3,2,3,2,2,3,3,3,3,2,2,1,1,1,1,4,3,1,1,1,2,2,2,1,14.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,6,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,4,1,4,4,4,4,4,9,9,9,9,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,5,3,3,2,2,2,3,3,3,2,2,1,1,1,1,2,2,1,2,4,7,8,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,20,4,1,4,14285,12257
2836,18,1,89,28,8,17,9,18,13,64,1,1,1,1,6,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,5,2,1,1,1,2,3,2,2,2,3,3,3,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,2,2,3,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1,1,1,1,4,1,4,4,4,4,4,9,9,9,9,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2,1,2,5,2,2,3,3,3,2,2,1,1,1,1,2,2,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,1,2,17,6,1,4,14285,12257
2837,18,1,89,28,8,18,24,19,31,67,1,2,1,1,6,8,8,7,7,7,7,6,6,6,3,3,4,3,4,4,4,1,2,4,1,4,2,2,2,2,2,2,3,3,2,2,2,1,2,2,1,1,1,3,1,1,1,1,1,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,3,3,6,3,3,3,2,3,1,3,2,1,1,4,1,4,4,4,4,4,9,9,9,9,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,3,3,2,1,2,2,2,5,2,2,2,3,3,2,1,1,2,2,2,1,2,2,2,2,1,5,4,7,10,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,16,6,1,4,14285,12257
2838,18,1,89,28,8,14,41,15,50,69,1,1,1,1,4,7,10,8,8,8,10,10,8,10,4,4,4,4,4,4,4,6,2,1,4,1,2,2,3,3,2,2,4,1,1,4,4,4,4,1,1,4,1,1,1,3,3,2,3,1,2,22.412523719165087,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,1,3,2,1,3,4,1,4,4,4,4,4,9,9,9,9,5,1,4,4,1,1,1,2,1,3,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,4,4,1,1,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,3,3,1,1,2,12,4,1,4,14285,12257
2839,18,1,89,28,8,16,3,17,9,66,1,2,1,1,6,9,8,9,8,8,10,10,10,7,4,4,4,4,4,4,4,1,2,6,2,1,2,1,1,2,3,2,3,1,2,2,3,3,3,1,1,2,1,2,2,3,3,3,3,1,1,13.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,4,1,4,4,4,4,4,9,9,9,9,9,4,2,4,1,2,1,3,2,2,3,3,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,3,3,1,4,4,1,1,1,4,3,2,2,4,3,2,4,4,1,1,4,2,3,3,4,4,4,3,1,1,1,2,2,1,2,5,7,8,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,22,7,1,4,14285,12257
2840,19,6,1,28,8,15,50,16,41,51,1,1,1,1,9,9,8,9,9,8,9,8,8,9,3,4,4,4,4,4,3,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,19.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,6,3,6,6,6,6,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,9,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,2,2,1,2,3,4,2,2,2,1,2,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,2,22,10,4,2,7266,6131
2841,19,6,1,28,8,16,52,17,40,48,1,1,1,1,9,9,8,9,9,8,8,9,9,9,3,3,3,3,4,3,2,2,1,1,2,1,2,1,2,1,1,1,1,1,3,1,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,14.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,3,3,3,3,3,3,3,1,1,6,3,3,3,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,9,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,2,2,1,2,3,3,2,3,4,2,1,2,2,3,2,3,4,4,1,4,1,4,4,4,4,4,4,4,4,4,2,2,2,1,2,4,7,8,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,21,9,4,2,7266,6131
2842,19,6,1,28,8,17,52,18,43,51,1,2,1,1,7,9,8,9,9,10,9,8,9,9,3,4,3,4,4,4,3,1,2,1,2,1,2,3,3,4,3,3,2,3,4,3,3,3,1,2,2,2,1,3,1,3,3,3,3,1,1,16.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,2,3,3,3,3,1,3,3,3,3,3,3,3,6,6,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,9,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,2,3,3,2,3,3,2,2,3,3,4,3,4,3,2,4,4,4,4,4,1,1,4,4,4,4,1,4,4,4,4,1,2,2,1,2,12,7,8,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,26,8,4,2,7266,6131
2843,19,6,1,28,8,18,59,19,50,51,1,2,1,1,4,7,8,7,7,8,8,7,8,7,3,3,4,3,4,4,4,1,2,5,2,1,1,3,2,3,3,2,3,2,2,4,3,2,1,1,2,2,1,4,1,3,3,3,3,2,1,14.0,1,2,3,1,5,2,2.0617577197149646,20.24228028503563,7,3,2,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,9,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,3,3,2,2,3,4,4,3,4,4,4,1,1,4,4,4,4,4,4,4,4,4,2,2,2,1,2,4,7,9,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,20,5,4,2,7266,6131
2844,19,6,1,28,8,20,1,20,55,54,1,2,1,1,4,8,8,7,8,9,8,8,8,7,2,3,3,3,3,3,2,1,2,11,2,1,5,3,3,3,2,3,4,3,3,3,4,3,1,1,2,2,11,3,1,1,1,1,1,1,1,13.0,1,2,3,1,5,1,2.0,15.0,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,9,2,2,5,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,2,3,1,2,2,2,2,2,1,2,2,3,4,3,2,3,3,3,4,3,4,4,4,4,4,4,1,4,4,2,4,4,4,4,4,4,2,2,2,1,5,4,7,10,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,3,3,1,1,2,19,5,4,2,7266,6131
2845,19,6,1,28,8,15,55,16,50,55,1,2,1,1,6,8,7,9,8,7,8,9,8,9,3,3,3,4,3,4,3,1,2,10,3,1,2,3,2,2,3,2,2,2,2,3,3,2,2,1,1,4,1,3,1,1,2,1,2,1,1,15.0,1,2,3,1,5,1,2.0,16.0,1,3,3,2,3,3,3,2,2,3,2,2,2,3,3,2,3,1,1,2,1,3,4,3,3,2,4,1,4,3,4,3,4,9,1,2,3,3,3,1,2,1,1,3,1,2,2,1,1,2,1,1,1,2,3,1,1,2,3,2,3,1,2,2,3,2,1,2,2,3,1,2,3,2,2,4,2,2,3,3,2,1,3,2,3,2,2,1,4,1,2,2,1,2,10,7,8,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,1,1,2,27,6,4,2,7266,6131
